"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
"chromis",0.157647439242339,-0.0572562953713588,-0.0376900008757462,-0.00964480888021733,0.0349467920429197,-0.0721844712004995,0.0476031685847878,0.00263104901521155,-0.0146658752461631,-0.00683746571064631,-0.00534523974340705,0.0190891056552171,-0.00627078198843934,-0.0103876754261896,-0.00277060498571741,-0.00116954708222509,0.004135110194943,0.00787938137772479,-0.00526058381275387,-0.0046219836898018,0.00310532321851918,0.00125482689485661,0.00118112654727231,0.00176723520129708,0.00019737649838058,0.000435507527368119,-0.00441532366180588,-0.000587986874716868,0.00373886717882125,-0.00648141913188814,0.00601644461398666,0.00327665121360756,-0.000878428440907668,-0.000470821645688597,0.0012448888362162,-0.000161639665618003,-0.00180611552265511,-0.00529186255589922,0.00300297083653089,-0.00241199113216852,0.000197358213668923,-0.00182654945650631,-0.00129163928975601,0.00284708886741806,0.00152208844005456,0.000506177750814311,0.00149237308888698,-2.00857428128546e-05,-3.1166117154169e-05,0.000231511678939825,0.000157660705026052,-0.000381132188641773,-0.000285861607265068,-0.000709493860635876,-0.00122932323677023,-0.00163123336795462,0.000546107047408843,-0.000246480079609264,-0.000266019888055099,0.00010915219170201,-5.70704956859225e-05,-1.40509635914343e-16,-5.8631143871039e-17,3.85487881067939e-18
"biaculeatus",0.366306260193262,0.0160912531273202,0.0561375492973929,-0.0714834706287155,0.0653484690964221,-0.0646999173234278,-0.0780739656463414,0.041297612869028,0.0133242005195267,0.00163629139262666,-0.0260728582693491,-0.02207019625247,0.0247584513194311,0.0142198222594614,-0.00841852191459455,-0.0134565813880104,0.00147765748056272,-0.00757675598374541,0.00789745291995649,-0.00195194398339337,0.00651528557534527,-0.000857014459562211,-0.00775849107671132,-0.0144362182034217,0.00585772994053219,-0.00328795339336833,0.000916912294539614,-0.000836649603388739,0.00770758584916708,0.00184739470930636,0.00241514401196832,-0.00394471040313231,-0.00186128583786328,-0.00202832497202099,-0.00153188933263302,-0.0038713643111246,-0.000830617537116208,0.000835474700948366,-0.00267778133168596,-0.000862621362688903,-1.32961711721625e-05,-0.00107697024001784,0.000670592940155036,0.00124171152004415,0.00139392865546147,0.000528878027256435,0.00234299844662609,0.000505369587391272,0.000520027419010089,-0.00105500873524822,0.00038548052205935,0.000606592331572992,-0.000268591197902264,0.000750278444850567,-0.000438183964273519,-0.000287673438863021,0.000122719907566104,0.000475568546527876,0.000878265305721079,-0.000150843267903631,0.000305526623519577,-2.03354733686834e-17,1.15668436931558e-17,-1.19080423267148e-19
"ocellaris",0.417613080235307,-0.0284107475114237,-0.0574964034497081,0.0191192662641314,0.0483982232204161,-0.00137414352783288,0.0300184593562925,0.0415901455630036,-0.0277721858093319,-0.014274622772131,-0.00101848920207268,-0.0191044418904324,-0.00283479022510928,0.0269018515114682,0.0138753672841992,-0.00889145465458492,0.0111628124736143,0.0138055303375825,0.0047443042839155,0.00239548556124427,-0.00466586711379193,-0.00242666521354649,0.00139205859631743,0.00251842189055124,2.66649248638877e-05,-0.000774412924743335,0.00614391989937688,0.00227946780043928,-0.00375210108418738,0.00251509852801701,-0.0038830534606944,0.00290806043138316,-0.00243058274307055,-5.77388849784394e-05,-0.00392460578709512,0.0066551226626326,-0.0013563934798552,-0.00184050813006424,-0.00213256222396369,-0.000643129757287452,-0.001984742093181,-0.00383350356944359,0.00349089537793451,0.00286720489315095,-0.000558005015318387,-0.000674443215386774,0.00168799109022433,0.000431021602966145,-0.000611812974966199,0.000645783770868175,-0.00026132378382834,0.000165809503069399,0.000483582666370837,0.000305372936670038,0.000290156383200648,-0.000299812501254627,0.00117800706682075,-0.000897665042998076,0.000881946568725291,0.00017717114886063,-0.000236121961173672,1.20088857371066e-16,-5.03730327866085e-17,-1.69288215414461e-18
"percula",0.431302380985701,0.0281845853044238,-0.0205690791918993,-0.0179522328339377,0.0371432095151627,-0.0416519319483704,0.00927563338204334,0.0180909307868458,-0.0149902540084709,-0.0159151680862974,-0.0187510942845625,0.00296697418263603,-0.00827040682441825,0.00693123738619834,-0.00940588052544598,0.00577140138306233,-0.00354071022906137,0.00103554814140189,0.00129805035296328,-0.004393527078126,-0.000867520657318706,0.00130264394512395,0.00467095658412006,0.00284481365273395,-0.000134880527986232,-0.00437669959346199,0.003450767608407,0.00132629594247845,-0.00277392802612316,-0.000618225466654125,0.00114628028101948,0.006685882780742,-0.000187039814861913,0.000878212656387357,0.00077179314450937,0.0015372569209116,0.00432560931233768,-0.000613076220692,-0.00252067588730255,0.00102532742740162,0.0006312291345406,-0.000539660461417542,0.000991230910601978,0.00151404359862161,0.00129944084563503,-0.00166403534613199,0.000978860395293064,0.00114315133747386,0.0019040608342838,0.000439299523867968,9.23153233893724e-05,0.00081514287812898,0.000615639022209071,-0.00135110710718474,-0.000605545425031425,0.000377125594292064,0.00069834425601789,0.00107811113170582,0.000819585538146475,0.000311850577320858,0.000726260510572543,1.41047626126162e-16,-2.58174417888022e-17,-2.89633114323736e-18
"melanopus",0.246944174553088,-0.0110647714145039,-0.0221010665381857,-0.0090387924828609,0.001683318711581,-0.00190470670924073,0.0125646971383569,-0.0364518732273252,9.42447618263149e-05,0.00656469215320772,-0.00218252466738891,0.00375624118561785,0.00611541077178148,0.00238925097861003,-0.00156773222632039,-0.00595470999410086,-0.000188241627681941,0.00172182939100764,-0.0026227543283035,-0.00681544279384422,0.00478760022004403,-0.00184290124854553,-0.00734075830042705,2.41238540332897e-05,6.09904798846905e-05,0.00207964518371613,0.000999374909326613,0.00139862130637709,0.00141772752725313,0.000856096398946485,-0.00233991580210669,8.55585632883322e-05,-0.000448287323955899,-0.00124744201254316,0.00219384852747654,0.00265956946332549,-0.00085531979196199,-0.00088747505211865,0.00137088568141805,-0.00235819814101495,-0.00286477951533398,-0.000897859185661918,0.000145026780304107,0.00110103803157022,-0.00024831311146362,0.00130318402925782,-0.000362861908914777,0.00127415884349894,-0.00136705039195102,-6.01879093630694e-06,-0.000957810193738011,-0.00123754224412759,-0.000249706798105617,-0.000352211850552264,0.00131043354696795,0.00110125420727922,6.46968540691971e-07,-0.000118123626195276,-0.000760085696442138,7.4480867582978e-05,-3.27466509152808e-05,5.68881101207195e-17,-4.185283259898e-17,-4.0307457829639e-19
"clarkii",0.277563878984804,-0.0209716236469278,0.0931711112370236,-0.107705793572404,0.0640657183095481,-0.0857613691987358,-0.044382347725928,0.0486162923481781,0.0280736409236091,0.0248890921499895,-0.0316345129915677,-0.0259963379567355,0.0238941032422393,0.00657350403051428,-0.0113705010283784,-0.0281271797326917,0.00331575868657466,-0.00376864293724532,0.00467678991767394,0.00336259930885877,0.0129088815885435,-0.00452991452171676,-0.0033869360888877,-0.018991703247753,0.00446918957255415,0.00528128380724215,-0.00544110218841495,-0.000814504467603021,0.0152036882181167,0.0017372873691295,0.00496131513594215,-0.00296818904142886,0.00179529174401197,-0.00129302450494133,-0.00456099228537114,-0.00556805662222763,-0.00582378833501674,-0.00156688248988971,-0.00128471768645992,0.00125387283605728,0.000644733642822379,0.00334968131769226,-0.00053672532480872,-0.001580955476995,-0.000175982261300786,-0.00164874239602735,0.00096396431379158,-0.000225713159559808,0.00113639903426842,0.000844524825353032,-0.000309488828775899,-0.000720787397200162,-0.000172656216929345,-0.0018552625032355,0.000249680856147286,0.000678619838738661,-0.000573383320442448,0.000158455144730167,-0.00183093107603317,0.000195253069568101,0.00124196270046361,-1.21940409487542e-17,-7.04361064050955e-17,-1.18839443315353e-18
"sebae",0.284222057043024,0.0402214095288419,-0.025033498620532,-0.0248001500908155,0.0503121534245558,-0.0183109464724675,-0.0298820968365925,-0.00493577471324728,0.0142823674027289,0.0349977075262924,0.0322799734455377,0.0222959239560725,-0.00310333173830162,-0.0150943400174175,0.000977016517757973,-0.0250942933503669,0.0163569591328886,0.0117687967384241,-0.00115965989442801,-0.000613308699344809,-0.0124221847510765,0.00643787389007421,0.0033172634819334,0.00310170525400132,-0.00697601931836117,0.00259372906095255,0.00225335905384228,-0.00644676144101563,0.00402707860020192,0.00179009215805838,0.0083774303362761,0.00795002934832805,0.000917387558675175,0.00240816626969188,-0.00321127369434029,-0.00592794611754545,0.00194482390594153,0.00631063765111693,-0.00109024641600965,0.00299358943990351,-0.000811524109020889,-0.00167007132454919,-0.00161157987436298,-0.000896148227458276,0.00120935323535837,-0.00334893515223512,-0.00380117952757981,-0.00185598565714898,-0.00376033704600482,0.000733777093383957,0.0010731164337964,0.00066976280478234,-0.000507404039627632,-0.00111754079445822,0.00123804649196629,0.000891474146306344,0.000459629403399055,-0.000915952875305033,0.000198036050673906,0.000788921492804501,-0.000739793446280719,4.28070399909598e-17,-8.20247797127644e-17,-2.07142474019773e-19
"strumosus",0.215930799500929,0.00766348752103103,0.103624510495382,-0.039253339470304,0.0408350326361159,0.0139561467065717,-0.0882725026593551,-0.011125768443785,0.0386035348519073,0.0201710241908301,0.0121621214549671,0.0122192016070047,0.0116141123362284,-0.0168709140533285,-0.00765045952255196,-0.00764314610451381,0.0117209520839177,0.0241407618240391,0.0115006819445339,-0.00789424072279963,-0.0117856627147128,0.0102587772755296,0.00581712462446111,0.00388041317732586,0.00373657851575925,-0.00534570192230473,0.00406768829382213,-0.000709931457867258,-0.00717406676149939,0.00413100598868339,0.0021774688474407,-0.00148638441467628,0.00679513257165849,-0.00431250080692598,-1.84040369749557e-05,0.00352013072281335,-0.00098764759111322,0.000844724245711834,0.00413217114037552,0.00514138920325161,-0.00429236709183066,-0.00303945215857262,0.00469360525223717,0.00367858870334031,-0.000788643282016622,0.000275408306769168,-0.00223851491984038,-0.00182802578818833,0.000439811773727548,0.0027107058970509,-0.00102065342896202,-0.000267678947142876,0.00114111327092853,-0.00205082047930124,-0.000336714595365859,6.30379482283074e-05,0.000874549379366796,-0.00165527422714493,-1.26187677893462e-05,-0.00184651277367774,0.000204424281927835,4.78535834525304e-17,4.35275127253986e-17,-1.64696143460041e-18
"capito",0.13773087640058,0.156733373314542,-0.00753505567230894,-0.0248553888624087,-0.0140930426566472,-0.0588166350915775,0.0158318035897132,-0.00860362957894116,-0.0352335866038998,-0.000280358938519212,-0.0232770363054435,0.00290653389286504,-0.0204873862225794,-0.00445788769896449,-0.00484359503083558,-0.00901097350001665,-0.0238229215813637,4.0069053717138e-05,0.0124309152456737,-0.00737716419118378,-0.00790723171186405,-0.00932294223288408,-0.0022566934328988,0.00472264355375923,0.0105825739700961,0.000476389480251098,-0.00569321989577921,-0.0164879469430174,-0.00541054240796011,0.00553223840995366,-0.00389525560093193,0.00716128677309158,-0.00136547521781201,-0.00166119159159228,0.00438102253353834,0.00169807690680323,-0.00218997980942607,-0.00347381392657691,-0.00688903903773106,0.00111947960862715,-0.00318769855984538,0.00531084127523357,-0.00136468978619302,-0.00346476850857791,0.00320901643239336,0.00315897699645358,0.00140495081369709,0.000913737201762439,0.000856693244850109,-8.57592225015036e-05,0.000263859598925755,-0.00137534816631706,0.000283127853392621,-0.00199458010500364,-0.00105582023131872,0.0002595160055538,0.000667750666284126,-0.000669411467876761,0.00122148450500179,-0.00018985702192276,-0.000308197251278177,9.27437497866544e-17,-1.94743842183846e-17,-4.28229344068763e-18
"decemdigitatus",0.370561123638993,0.0612869175274072,0.0693402659657946,-0.032702671547685,-0.00613874230384016,-0.0135357081807002,0.0248628709576487,-0.0162213389397934,0.0269669732673547,-0.0219727436362055,0.0180257348006347,0.0253924358276667,0.0112593233825805,-0.00275383861006463,-0.000725369382780493,0.00765175221428751,-0.000498818567675138,0.0029409792846631,-0.000209783445101421,0.000868273713959306,-0.00176416681978759,-0.00537519856985102,0.00184138397129169,-0.000170153426613803,-0.00117451021566867,0.000443654405365391,-0.00765675908481543,0.00359719039121075,0.00143424339520081,0.00205842848769369,-0.00741283153542623,-0.00335010301726479,0.00414367896616518,-0.00366765364848701,-0.00347515868405845,0.00186165746312931,-0.000169645044546121,-0.00395723276465098,-0.0013869679584803,-0.00328514065374274,0.00185235058551314,0.000383253677783239,0.00217828471457565,-0.00179351831527788,2.59842146059017e-05,-0.00119267117396814,4.89338416374506e-05,-0.00065440334627848,0.00170538898501663,0.000900791836794532,-0.00100978452420684,-0.000744785494423922,0.00137568874241386,-0.000238453695235506,0.000905548724143247,0.00103541929079303,0.000446219499505986,0.000371122825060073,0.000562249635875954,-0.000268412070415448,-1.13400339327106e-05,1.66286733520231e-18,-4.03614966223513e-17,5.15079519770773e-18
"sanguinolentus",0.201154963824385,0.00882214202174532,-0.0442448116050415,0.0169281184386674,-0.0229161294063065,0.00318221048431237,-0.0595876187030691,0.00450221067893346,0.00356740219189957,-0.000500461105523454,-0.00107668567988016,0.00694156882738067,-0.0159440804735975,-0.00103008252362176,0.0090635074837864,-0.00643512723871125,-0.00105363472282744,-0.00353537911057199,-0.00587031294233903,0.00614259768369991,0.00672855090731599,0.00623234250843471,0.00455580792064022,0.00854836433974252,-0.0056551024902902,-0.00233142726058223,-0.00224431170949251,-0.00198470115777402,0.0039029213831137,-0.00144309873744742,-0.00219786662556446,-0.00262472813724912,-0.000482056226869906,-8.14337186812897e-06,-9.37232227459658e-05,-0.00136508794463633,0.000651761111637034,0.00102578260148552,0.00223778750694623,-0.00136908505882331,-0.00211408928368619,-0.00051095018130077,0.000631151190148209,-0.00104012578104587,0.0010615524340289,-0.000177295435785443,0.000877164500423557,-0.000386999829813865,0.00261498941654529,0.000392139998108557,0.000694345628083485,-0.000571579963166961,0.000338848093124942,-0.000450452630803416,-0.00123653812797837,-2.69918802933799e-05,4.47872955574024e-05,-0.000262765932432719,0.000241479049309532,0.000233197829362426,-0.000245239411467498,-6.70210530752779e-17,-1.06958868366507e-16,-7.0121838231459e-18
"schomburgkii",0.178747442724285,-0.0815379281362787,0.0387471432016289,0.0247416428433362,0.011025929141073,-0.0188137409413288,0.0331213409007485,-0.00314467280480328,-0.00892555671584154,-0.00225469476472169,0.000424869752006995,0.00533540729047301,-0.00959459988607305,0.00389208057281096,0.00362897794851747,-0.0153321682318638,0.0080939957456171,0.00538077331683258,-0.0031594163304933,-0.00164762367884406,-0.00301209082115363,-0.00326731777413964,-0.000543345714038756,0.00276057125823495,0.00566665059992287,0.00347165518147433,0.0014308981130917,0.00668736602661428,0.00213592011236001,-0.00101058234449817,0.00094905360274723,-0.000715427527133779,-0.00306477412123993,0.00291649876437669,0.000707596770256744,0.00315460687110953,0.000325456312210714,-1.27570655991959e-05,-0.000784318352690174,-0.000856786435542457,0.000555237794734114,0.000762518084259183,0.00128932248519934,-0.000380686669525071,-0.00103672104532621,0.000141132990588553,-0.000421067288470014,-0.00104791287075657,0.00110781932342298,0.000528610399137778,-0.00103560006475696,0.000297741804340392,0.001114510318638,0.000368554930089022,-0.000285653002830523,0.000361186383906769,-3.23886279310255e-05,-0.00063909011120566,0.000243159408329029,0.000605198230726395,-2.94844556136738e-05,1.27211170284819e-16,-4.61881287969681e-17,1.39810121916893e-18
"maculatus",-0.0967877933748507,-0.0458986663224641,-0.0532790435100411,-0.022621257797999,0.00573905402647246,0.0181108174097246,0.00525462127820193,0.000230727994577713,0.0122744201964723,0.0088045788240537,-0.000830445224859271,-0.00548308541510389,0.0189181592108207,-0.00472296241709091,-0.00583461419254408,0.00567016873360534,-0.00552899467515862,-0.009556665694363,0.00818283092142058,-0.00369411207520005,-0.00423368873906117,-0.00154770450348687,0.00319450843730122,0.00181407802085009,0.00121339403379175,-0.00332804495430444,-0.00187216293008411,-0.00220112623336582,-0.00221089016680444,-0.000967455040204084,-0.00149999230211403,-0.000887756598316814,0.00252837639715656,-0.00402272544509081,-0.000865649307488003,-0.000204638292548916,-0.00333992227698695,0.000541547805138567,9.07942970991552e-05,0.000646099726823427,-0.00101877801503056,-0.000120380862119474,-0.00214111239657901,0.0002079844616997,-0.00108018639606769,-0.000695233553969625,0.00155307033360008,-0.000414182387781427,-0.00190917347924292,-0.000385042221030248,0.00240314826618718,0.00157569055445302,-0.000225190856812333,-0.000973981320297329,0.000980051063734894,0.000539983115307091,-0.000735031305832306,0.0007049896016222,0.0008308798396627,-4.65367577257827e-05,-0.000205161596919323,-6.64438789122041e-17,1.54923946092845e-17,2.23365298396653e-18
"vittata",0.120357296114639,-0.000525598682720761,-0.0261650796290034,-0.0362948136600284,-0.0376389370070778,0.0429641780128364,0.0217102618323165,-0.0151874527953139,-0.0178452798718719,-0.0142787957081167,-0.00190263216685948,-0.0169657759171377,0.0272723425335551,0.00641169579933021,-0.000155357047888983,-0.00292548974566648,0.00443474822032758,0.00760604680722198,-0.00199381195394029,0.000657071742875449,0.00433363694145936,-0.00672946478009694,0.00626415251256061,0.00193531183755002,-0.00875448596297479,0.0119468342914839,0.000756607643906539,0.00276227485850804,0.000903959844287464,0.00038577350633909,0.00117954618237374,-0.00277446922283619,0.00353582098940383,0.00212998599117533,-0.00238163499045259,0.000502727401636125,0.00403819450623719,0.000260533839070581,-0.00099862564021635,0.0024896384078628,0.00156400949831285,0.000746996217821579,0.00049579048663154,-0.00185073073054961,0.00137692040463118,0.00155149798878761,-0.000316226228271749,0.000978590106116822,0.000606533321759765,-0.000814259850036778,0.000667982360054922,-8.76822259901302e-05,0.00071238372469135,-0.000684673884000878,-0.00028560354074358,0.000102982120490679,0.000924977097773388,-0.0011421681530672,0.000358498157510184,3.694287962385e-05,0.00023913409016978,1.10336876181128e-17,-4.87513362829526e-17,-2.6175238489977e-18
"aequifasciatus",0.059406627813061,-0.0163312614164742,-0.00065489362404285,-0.030849319518977,-0.0338168592766476,0.0258758597167344,0.0303469773138913,-0.00636466648694448,0.0138482039116459,0.00621564407521069,0.00650781696957356,-0.0134448004000198,0.00931558578428309,-0.000517100427644574,0.00340932728597135,-0.00110042208250404,-0.00106168095169514,-0.00642699394754978,0.00525917746950472,-0.00026977757719277,-0.00746223483472558,-0.00368852477221279,0.00209533757744891,-0.00425769964295732,0.000992019130581237,-0.00103835717100397,0.0013331771737498,0.00074041954987327,-0.00498269998361104,0.00121009985059284,-0.000935053641813097,-0.00252611180712133,0.00430202096874902,0.00318183440307564,0.00199443459567197,0.00501230752633528,-0.00215093248818427,-0.00207278369756937,-0.00301895209601463,0.00084848869273528,0.00192925614070195,-0.000786130798653492,-0.00356202461946225,-0.00205430137076578,-0.002857913491097,-0.00387625435993774,0.00189904629106476,0.00079001493896149,-0.000364716242770333,-0.000822932209578752,-0.000740574857059981,2.70933217477743e-05,-0.00109286973755565,0.00114070810173107,0.000341400541997595,-0.00151454663259194,-0.000734470378042132,-9.78309654070013e-05,0.000275621669536342,-4.22795245035905e-05,-0.000486089924281566,1.7256833722766e-17,5.13666221966565e-17,-1.163988305794e-18
"octofasciata",0.260870089783153,-0.0204839613655089,0.0112861791050822,0.00483908599802231,0.0107581131135116,0.00887528814366388,0.0293764950011095,0.00924135674494876,-0.0118522050283679,-0.00163255535909185,-0.0171883297315788,0.0127896289875415,-0.0165544959182754,0.00259305748446392,-0.00217318585711892,-0.000757927886592605,-0.000460879228187985,0.00498699738331603,0.0036708059768775,0.000489595927453947,-0.00379418553249027,-0.00236919179520491,-0.000319704558300965,-0.00745263968585386,-0.00269964340602369,-0.0060878303977133,0.00116172205068443,0.000101860223073821,0.00249732489452355,0.00164559125580419,0.000532163297356856,0.00169224578246611,-0.000903051455580741,-0.00417132231187579,4.85612229462363e-05,0.000134595369385841,0.00232803357934362,0.00033118033380654,-0.00306667654830695,-7.79208569642773e-05,0.00033198443436942,0.000335361383813784,-0.00106861091499366,0.00222984868900499,0.000443951142703809,0.00160768819475629,-0.00111661363262218,0.000947064099473063,0.000430611446859748,0.000168651901548265,-0.000982774299283352,-0.000188884401966529,-0.0013263180842181,0.000700543640040622,-3.94959311339113e-05,-0.000350375870055075,-0.000430312437489225,-0.000110443956106239,0.000250001644340764,-0.000258772577192848,-0.00025942200781082,-6.52980050657377e-17,-7.73730250115763e-18,-3.01642508544359e-18
"multispinosus",0.113620003990526,-0.0543126872817771,-0.0471011620951839,0.152422975479118,0.13302577995405,0.0699191505456812,0.00224569097495779,-0.0772154695554573,0.0194728782265333,-0.0618551772138988,0.0309132063789652,-0.0567660839917697,-0.0518197148574455,0.0169853718217492,-0.0372911792135986,-0.0229626344591466,0.00434423813533749,-0.0290499428677122,0.0303482059737251,-0.00255737244498048,0.00186645348388108,0.00272421536433985,0.00213481473953644,0.00598309450287914,0.00367733529407493,0.00206248089536058,-0.00511549169075929,0.0119915632709731,0.00369428481521281,0.00129687004367066,0.00216013774035777,0.00312437862862269,-4.01728580564228e-05,7.04822926047153e-06,0.00121303927900657,-0.0019546644708556,-0.000585744977541012,-0.00378547709868651,0.00214310966026308,0.00101799525530171,-0.00223025673456927,-0.000362943459206021,-0.00329274760742179,-0.000938267357795235,0.0021348960956259,0.00157640491536777,-0.00237613254774616,-0.00176739602155064,0.000854044221720351,0.0016612946230746,0.00131577909421876,0.00153250996383479,0.00060045212382079,-0.000314000014731589,-3.2044377118185e-05,-0.000156644556122454,0.000397647950273112,0.000784488750498095,-0.000392173080818669,-0.000276181068664359,0.000322909686564786,1.94589511736831e-17,2.55418331690799e-17,-2.17459761427793e-18
"maculicauda",0.0519257018373672,-0.0117880461606988,0.0392064033055428,-0.010462890488063,-0.0115235315393767,0.0364111756612707,-0.0385749058294553,-0.0194393367483953,-0.00780860215180719,-0.000426610659738455,-0.0155925605649307,-0.00168203754012933,0.00217569915726488,-0.00163458618725511,-0.00457940318463201,0.00609900554398697,-0.0050606063521585,0.00013657779341193,-0.00116849335078947,0.00280749277884994,0.000321005162037433,-0.00103063875516408,-0.000381843326060436,-0.00419266223640163,-0.0022111954863061,-0.000102140967933653,0.000397205663414227,-0.000250800014787025,-0.000970575194623831,0.000114375209523323,-0.00270665555867165,0.00259928832474783,-0.00228405468303534,-0.000982722745900045,-0.00228724289169922,-0.000246961608918592,-0.000359491951989267,0.00137541938217358,0.00185092865378775,0.000185224805297671,-0.00186501715912936,-0.00119547219097915,0.000572821431288244,-0.000891410985166459,-8.45713950225775e-05,-2.51953448889819e-05,-0.000264863915838709,-0.0013922273441785,0.00068596153091134,-4.62600426519864e-05,6.51437878048498e-05,0.000796171086842651,-0.000752048963896936,0.000617792196830484,3.99381516553499e-05,-1.65129403150184e-05,-0.000523168172774612,0.000473049206458815,1.38115601536324e-05,-0.000286461127858368,0.000106202300152572,-2.76781235531128e-17,-3.46024760270443e-17,-3.66098539335568e-18
"bimaculatus",0.198064156728896,-0.0629513150818786,0.0569569436993292,0.0298202964698502,0.00209457918165823,9.69684174459581e-05,0.0370739085526172,-0.000359841256934128,0.0190005517544519,0.0269297724421341,0.00382332653956849,0.014860066946637,-0.0195589311683274,0.00204489963455275,-0.00127059278908401,-0.0106064566581028,-0.0102709032133164,-0.00668657205840192,-0.0130790997648513,-0.00378542723868666,0.0102998071039497,-0.00826479728145049,0.00386147876240075,0.0056894065968403,0.00580584655835329,-0.000808825058974884,-0.00965386880196822,-0.00307212755559577,-0.00365938372951802,0.00233743348856351,-0.00262150276449405,0.00125595118336327,-0.00405662624855859,0.00142680564194201,-0.000482064405057338,-0.00489179246987457,0.000185643195342535,0.000462862581589259,0.00774261506614121,0.00217513490657885,0.00119201511286795,0.00294666201822837,0.00451004806569944,-0.000200129576914716,0.000985022599273017,0.000157371736509765,0.00228856440579904,-0.000723322187746167,-0.00124775362869432,-0.000794676355295394,0.0012422851826571,-0.000773810384324218,-0.000645920685618847,-2.42014401913347e-06,0.00039066680087873,0.00047346211675667,-0.000579191056329502,-0.000572268874651644,0.000595179299460469,-0.000451895964209078,-0.000308724300270539,2.93146128854338e-17,3.44386550396818e-17,2.92028748901807e-18
"zillii",-0.120532478925576,-0.0559048748389813,-0.0328113448227048,0.00491825606923959,0.0308418062970906,-0.00323862801633626,-0.010350348380408,0.00721654364134322,-0.00616521148377242,-0.00183520598325875,0.00869399656370083,0.00323691164499979,0.00870788221709302,-0.00505827886834653,-0.0103820849195421,0.00366658838040908,0.000395251034240941,-0.00349453757207737,0.0040197523658534,0.00264166340738524,-0.0021230744622833,-0.00108246216449374,-0.000109911033912326,-0.00382596367809212,0.000476151513190275,-0.00385394028126012,0.0029179788711653,-0.000827355571923191,-0.000164342047733478,0.00101098343339807,-0.00215749204582526,0.000109456735336554,-0.000105793822232127,-0.00103484235985298,-0.000425749006779151,0.000694719384445058,0.00208409644494025,0.00139008619803756,-0.000687049837041259,-0.00051248840263595,1.48564567848199e-05,0.000698461648296631,0.000904494894977189,0.000342331960550099,-0.000671284353374076,-0.000159777799289307,-0.000665192869771451,0.000104998882453564,0.000726486573978029,-0.00024978435524311,-0.000167294354551256,-0.000379328275362076,-5.604498165004e-05,1.25281805391423e-05,0.000243638785501304,-0.000127911270051741,-0.000461259884528194,3.83407411538109e-05,-0.00037481532080161,0.00022309459339497,-0.00019107259858487,9.87267954188261e-17,-1.91994204283752e-17,9.46786703470541e-19
"mariae",-0.199742481619507,0.00305204303847804,0.002968718309574,0.0108798451896909,0.0160709718469327,-0.00148554894291139,0.0168629343353466,0.0110064960486681,0.0412604185005642,0.00624723426844005,-0.0145436112522664,0.0277482524628785,-0.00230126076744645,0.0205039970879012,0.00117622435584236,0.00521401836338709,-0.000232086399093884,-0.00175012449560222,0.00389430696471676,0.00888003113324713,-0.00454976274283324,-0.00213092649613266,-0.00318881859012004,0.00196678092811909,-0.00778913036514675,-0.00438087259729081,0.00359278158100943,0.00405455898896568,-0.000165147924347278,-0.00371340609620643,0.000273948785704576,-0.000967702569171739,-0.000868435881966053,-0.00189752115685558,0.00207480492942524,-0.00108268174292324,0.000986688536284173,-0.000465057371598933,0.0013156881366588,0.00348540946090681,-0.000834309521144651,-0.000193487518341796,-0.000844004655136711,-0.000101578991494611,-0.000100390528085641,0.00181649129296458,0.000129931202722294,0.00244172362646147,-0.000277926492761971,-0.000254618365305946,7.16532662949196e-05,-0.000333162964430334,-6.49625837419175e-05,-0.00010545886971447,-0.000365810205109303,3.798960908385e-05,0.000265732347004803,3.98584181782177e-05,-0.00012164370706614,-0.000532855520383758,0.000386825670856997,-2.19256695332095e-16,1.54495185329955e-17,-3.74001692503168e-18
"acus_acus",-0.0244815843784763,-0.104098272213852,-0.0129884507592409,0.0115306437838221,-0.0150403396808914,-0.0267511040596951,-0.0391863440232151,-0.00765192618050075,-0.0161718840068885,-0.00588646670003317,0.00987870263515645,0.00364338456676673,0.00251306887129872,0.00115149393551606,0.00678186233582288,-0.000105842840774424,-0.00505101860139421,-0.00110275966639741,-0.00314830231671069,-0.00276820311586723,-0.00760833303733024,0.00519543762668,0.00148854795142742,-0.00407933492800747,-0.00682781454392931,-0.000946440062881606,-0.00112708534942444,0.00628319870467869,0.000636816593235573,0.00181746455814907,-0.00201806334868264,-0.00193996443174516,0.0015141868555319,0.00297681381914469,-0.00055321061926396,-0.00028178067133502,-0.000581853896643553,0.000884995932164121,-0.000716478121468285,0.000419422065375923,-0.000245638699725597,0.00145591977166905,-0.00249834801762982,-0.000113394312904999,0.00159878855508117,0.000154282253834678,0.00101735422213042,-0.0016429204181825,-0.00150979413214526,-3.17320725202155e-05,-0.000618070833171281,-1.46332444535501e-05,0.000111235864848587,-0.000126818703470986,-0.000370818886495432,0.000161095150393499,0.000447686189066789,-0.000105243998613275,-0.000342764362596726,-0.000225191696844694,9.07549039727875e-05,3.26437885715822e-17,-3.51146899365821e-17,-1.18782465980681e-18
